sku_id,forecast_horizon_week,forecast_week,forecast_week_end,forecast_demand,selected_model,forecast_generated_from_week,future_promo_flag_assumption
SKU10117,4,2025-01-20,2025-01-26,201.6367758260568,HistGradientBoosting,2024-12-23,0
SKU10118,4,2025-01-20,2025-01-26,76.5440118697113,HistGradientBoosting,2024-12-23,0
SKU10119,4,2025-01-20,2025-01-26,102.19126668004097,HistGradientBoosting,2024-12-23,0
SKU10120,4,2025-01-20,2025-01-26,155.47513087561126,HistGradientBoosting,2024-12-23,0
SKU10121,4,2025-01-20,2025-01-26,14.18837268122858,HistGradientBoosting,2024-12-23,0
SKU10122,4,2025-01-20,2025-01-26,58.17361678465065,HistGradientBoosting,2024-12-23,0
SKU10123,4,2025-01-20,2025-01-26,360.3072492339451,HistGradientBoosting,2024-12-23,0
SKU10124,4,2025-01-20,2025-01-26,27.815725720236586,HistGradientBoosting,2024-12-23,0
SKU10125,4,2025-01-20,2025-01-26,56.14080402518119,HistGradientBoosting,2024-12-23,0
SKU10126,4,2025-01-20,2025-01-26,53.205604513528286,HistGradientBoosting,2024-12-23,0
SKU10127,4,2025-01-20,2025-01-26,46.674613277033416,HistGradientBoosting,2024-12-23,0
SKU10128,4,2025-01-20,2025-01-26,51.209552629960676,HistGradientBoosting,2024-12-23,0
SKU10129,4,2025-01-20,2025-01-26,65.34178284423393,HistGradientBoosting,2024-12-23,0
SKU10130,4,2025-01-20,2025-01-26,24.528243650221548,HistGradientBoosting,2024-12-23,0
SKU10131,4,2025-01-20,2025-01-26,100.89252264732391,HistGradientBoosting,2024-12-23,0
SKU10132,4,2025-01-20,2025-01-26,12.211219379318305,HistGradientBoosting,2024-12-23,0
SKU10133,4,2025-01-20,2025-01-26,15.697222340862817,HistGradientBoosting,2024-12-23,0
SKU10134,4,2025-01-20,2025-01-26,13.684133493384408,HistGradientBoosting,2024-12-23,0
SKU10135,4,2025-01-20,2025-01-26,14.148006085354037,HistGradientBoosting,2024-12-23,0
SKU10136,4,2025-01-20,2025-01-26,57.361457581328146,HistGradientBoosting,2024-12-23,0
SKU10137,4,2025-01-20,2025-01-26,77.5427259956803,HistGradientBoosting,2024-12-23,0
SKU10138,4,2025-01-20,2025-01-26,164.37473940834533,HistGradientBoosting,2024-12-23,0
SKU10139,4,2025-01-20,2025-01-26,30.08691761503881,HistGradientBoosting,2024-12-23,0
SKU10140,4,2025-01-20,2025-01-26,211.67957227983146,HistGradientBoosting,2024-12-23,0
SKU10141,4,2025-01-20,2025-01-26,146.26420300149775,HistGradientBoosting,2024-12-23,0
SKU10142,4,2025-01-20,2025-01-26,34.02118312502376,HistGradientBoosting,2024-12-23,0
SKU10143,4,2025-01-20,2025-01-26,320.6391485362023,HistGradientBoosting,2024-12-23,0
SKU10144,4,2025-01-20,2025-01-26,952.8049636183404,HistGradientBoosting,2024-12-23,0
SKU10145,4,2025-01-20,2025-01-26,13.304823400463858,HistGradientBoosting,2024-12-23,0
SKU10146,4,2025-01-20,2025-01-26,37.9724686552305,HistGradientBoosting,2024-12-23,0
SKU10147,4,2025-01-20,2025-01-26,279.6878077533333,HistGradientBoosting,2024-12-23,0
SKU10148,4,2025-01-20,2025-01-26,139.1729272300065,HistGradientBoosting,2024-12-23,0
SKU10149,4,2025-01-20,2025-01-26,12.928309668769703,HistGradientBoosting,2024-12-23,0
SKU10000,5,2025-01-27,2025-02-02,141.9622905380033,HistGradientBoosting,2024-12-23,0
SKU10001,5,2025-01-27,2025-02-02,42.3554748422608,HistGradientBoosting,2024-12-23,0
SKU10002,5,2025-01-27,2025-02-02,181.06958124264133,HistGradientBoosting,2024-12-23,0
SKU10003,5,2025-01-27,2025-02-02,147.37889233489216,HistGradientBoosting,2024-12-23,0
SKU10004,5,2025-01-27,2025-02-02,18.941584809285143,HistGradientBoosting,2024-12-23,0
SKU10005,5,2025-01-27,2025-02-02,19.44168301748675,HistGradientBoosting,2024-12-23,0
SKU10006,5,2025-01-27,2025-02-02,69.18171842455511,HistGradientBoosting,2024-12-23,0
SKU10007,5,2025-01-27,2025-02-02,36.18616183645822,HistGradientBoosting,2024-12-23,0
SKU10008,5,2025-01-27,2025-02-02,30.3580150940374,HistGradientBoosting,2024-12-23,0
SKU10009,5,2025-01-27,2025-02-02,59.75362502316338,HistGradientBoosting,2024-12-23,0
SKU10010,5,2025-01-27,2025-02-02,31.65960529735304,HistGradientBoosting,2024-12-23,0
SKU10011,5,2025-01-27,2025-02-02,71.04291988900198,HistGradientBoosting,2024-12-23,0
SKU10012,5,2025-01-27,2025-02-02,46.89470329667891,HistGradientBoosting,2024-12-23,0
SKU10013,5,2025-01-27,2025-02-02,80.66296881651103,HistGradientBoosting,2024-12-23,0
SKU10014,5,2025-01-27,2025-02-02,52.05216116222421,HistGradientBoosting,2024-12-23,0
SKU10015,5,2025-01-27,2025-02-02,109.85626957542232,HistGradientBoosting,2024-12-23,0
SKU10016,5,2025-01-27,2025-02-02,21.291662802972407,HistGradientBoosting,2024-12-23,0
SKU10017,5,2025-01-27,2025-02-02,103.02373737952172,HistGradientBoosting,2024-12-23,0
SKU10018,5,2025-01-27,2025-02-02,75.70539827652857,HistGradientBoosting,2024-12-23,0
SKU10019,5,2025-01-27,2025-02-02,226.7981856297171,HistGradientBoosting,2024-12-23,0
SKU10020,5,2025-01-27,2025-02-02,67.38573578091146,HistGradientBoosting,2024-12-23,0
SKU10021,5,2025-01-27,2025-02-02,505.10555860390883,HistGradientBoosting,2024-12-23,0
SKU10022,5,2025-01-27,2025-02-02,103.05460577988318,HistGradientBoosting,2024-12-23,0
SKU10023,5,2025-01-27,2025-02-02,13.762575438092876,HistGradientBoosting,2024-12-23,0
SKU10024,5,2025-01-27,2025-02-02,143.922187355184,HistGradientBoosting,2024-12-23,0
SKU10025,5,2025-01-27,2025-02-02,27.736157838990778,HistGradientBoosting,2024-12-23,0
SKU10026,5,2025-01-27,2025-02-02,43.493687630724104,HistGradientBoosting,2024-12-23,0
SKU10027,5,2025-01-27,2025-02-02,44.05793751837831,HistGradientBoosting,2024-12-23,0
SKU10028,5,2025-01-27,2025-02-02,79.09079142234714,HistGradientBoosting,2024-12-23,0
SKU10029,5,2025-01-27,2025-02-02,75.07189370462986,HistGradientBoosting,2024-12-23,0
SKU10030,5,2025-01-27,2025-02-02,39.15110764892257,HistGradientBoosting,2024-12-23,0
SKU10031,5,2025-01-27,2025-02-02,238.26635878362958,HistGradientBoosting,2024-12-23,0
SKU10032,5,2025-01-27,2025-02-02,24.458546279356998,HistGradientBoosting,2024-12-23,0
SKU10033,5,2025-01-27,2025-02-02,25.11162522372641,HistGradientBoosting,2024-12-23,0
SKU10034,5,2025-01-27,2025-02-02,44.96955185094777,HistGradientBoosting,2024-12-23,0
SKU10035,5,2025-01-27,2025-02-02,14.18504540642227,HistGradientBoosting,2024-12-23,0
SKU10036,5,2025-01-27,2025-02-02,73.95551168844844,HistGradientBoosting,2024-12-23,0
SKU10037,5,2025-01-27,2025-02-02,115.54429983639153,HistGradientBoosting,2024-12-23,0
SKU10038,5,2025-01-27,2025-02-02,55.346155171856886,HistGradientBoosting,2024-12-23,0
SKU10039,5,2025-01-27,2025-02-02,21.53368645771315,HistGradientBoosting,2024-12-23,0
SKU10040,5,2025-01-27,2025-02-02,47.81869217043483,HistGradientBoosting,2024-12-23,0
SKU10041,5,2025-01-27,2025-02-02,11.079271561398178,HistGradientBoosting,2024-12-23,0
SKU10042,5,2025-01-27,2025-02-02,188.78617935184533,HistGradientBoosting,2024-12-23,0
SKU10043,5,2025-01-27,2025-02-02,16.085204083328055,HistGradientBoosting,2024-12-23,0
SKU10044,5,2025-01-27,2025-02-02,68.27107201608962,HistGradientBoosting,2024-12-23,0
SKU10045,5,2025-01-27,2025-02-02,623.2390612938277,HistGradientBoosting,2024-12-23,0
SKU10046,5,2025-01-27,2025-02-02,80.61915847274489,HistGradientBoosting,2024-12-23,0
SKU10047,5,2025-01-27,2025-02-02,235.42834208112498,HistGradientBoosting,2024-12-23,0
SKU10048,5,2025-01-27,2025-02-02,18.25889906256408,HistGradientBoosting,2024-12-23,0
SKU10049,5,2025-01-27,2025-02-02,130.75473906080194,HistGradientBoosting,2024-12-23,0
SKU10050,5,2025-01-27,2025-02-02,49.91746270554334,HistGradientBoosting,2024-12-23,0
SKU10051,5,2025-01-27,2025-02-02,134.52950484561907,HistGradientBoosting,2024-12-23,0
SKU10052,5,2025-01-27,2025-02-02,15.34500952034752,HistGradientBoosting,2024-12-23,0
SKU10053,5,2025-01-27,2025-02-02,16.8087703205982,HistGradientBoosting,2024-12-23,0
SKU10054,5,2025-01-27,2025-02-02,34.30858767376163,HistGradientBoosting,2024-12-23,0
SKU10055,5,2025-01-27,2025-02-02,102.488636407272,HistGradientBoosting,2024-12-23,0
SKU10056,5,2025-01-27,2025-02-02,197.86118464885251,HistGradientBoosting,2024-12-23,0
SKU10057,5,2025-01-27,2025-02-02,173.6666315969993,HistGradientBoosting,2024-12-23,0
SKU10058,5,2025-01-27,2025-02-02,19.316740189409835,HistGradientBoosting,2024-12-23,0
SKU10059,5,2025-01-27,2025-02-02,203.1849782244814,HistGradientBoosting,2024-12-23,0
SKU10060,5,2025-01-27,2025-02-02,55.70313085176663,HistGradientBoosting,2024-12-23,0
SKU10061,5,2025-01-27,2025-02-02,49.725255846338555,HistGradientBoosting,2024-12-23,0
SKU10062,5,2025-01-27,2025-02-02,10.436291155262095,HistGradientBoosting,2024-12-23,0
SKU10063,5,2025-01-27,2025-02-02,109.88906760604603,HistGradientBoosting,2024-12-23,0
SKU10064,5,2025-01-27,2025-02-02,18.848425939865926,HistGradientBoosting,2024-12-23,0
SKU10065,5,2025-01-27,2025-02-02,96.92250297553562,HistGradientBoosting,2024-12-23,0
SKU10066,5,2025-01-27,2025-02-02,208.69674039598746,HistGradientBoosting,2024-12-23,0
SKU10067,5,2025-01-27,2025-02-02,15.954263695468553,HistGradientBoosting,2024-12-23,0
SKU10068,5,2025-01-27,2025-02-02,55.86728192172875,HistGradientBoosting,2024-12-23,0
SKU10069,5,2025-01-27,2025-02-02,20.17934662788917,HistGradientBoosting,2024-12-23,0
SKU10070,5,2025-01-27,2025-02-02,44.996579687702415,HistGradientBoosting,2024-12-23,0
SKU10071,5,2025-01-27,2025-02-02,68.27417908477736,HistGradientBoosting,2024-12-23,0
SKU10072,5,2025-01-27,2025-02-02,33.28680174682697,HistGradientBoosting,2024-12-23,0
SKU10073,5,2025-01-27,2025-02-02,121.31831208826661,HistGradientBoosting,2024-12-23,0
SKU10074,5,2025-01-27,2025-02-02,100.12743869667574,HistGradientBoosting,2024-12-23,0
SKU10075,5,2025-01-27,2025-02-02,71.51118601054834,HistGradientBoosting,2024-12-23,0
SKU10076,5,2025-01-27,2025-02-02,137.8943793489656,HistGradientBoosting,2024-12-23,0
SKU10077,5,2025-01-27,2025-02-02,83.18152373024373,HistGradientBoosting,2024-12-23,0
SKU10078,5,2025-01-27,2025-02-02,57.252853864555824,HistGradientBoosting,2024-12-23,0
SKU10079,5,2025-01-27,2025-02-02,58.14553640101979,HistGradientBoosting,2024-12-23,0
SKU10080,5,2025-01-27,2025-02-02,51.10812846920031,HistGradientBoosting,2024-12-23,0
SKU10081,5,2025-01-27,2025-02-02,43.40484388299602,HistGradientBoosting,2024-12-23,0
SKU10082,5,2025-01-27,2025-02-02,220.43435489757692,HistGradientBoosting,2024-12-23,0
SKU10083,5,2025-01-27,2025-02-02,99.95959516400158,HistGradientBoosting,2024-12-23,0
SKU10084,5,2025-01-27,2025-02-02,17.466616629037915,HistGradientBoosting,2024-12-23,0
SKU10085,5,2025-01-27,2025-02-02,64.20669701507418,HistGradientBoosting,2024-12-23,0
SKU10086,5,2025-01-27,2025-02-02,30.78109850123868,HistGradientBoosting,2024-12-23,0
SKU10087,5,2025-01-27,2025-02-02,257.0273568824386,HistGradientBoosting,2024-12-23,0
SKU10088,5,2025-01-27,2025-02-02,18.6832938413633,HistGradientBoosting,2024-12-23,0
SKU10089,5,2025-01-27,2025-02-02,30.13665323806891,HistGradientBoosting,2024-12-23,0
SKU10090,5,2025-01-27,2025-02-02,36.01776493937261,HistGradientBoosting,2024-12-23,0
SKU10091,5,2025-01-27,2025-02-02,69.48457971935471,HistGradientBoosting,2024-12-23,0
SKU10092,5,2025-01-27,2025-02-02,205.05864435032169,HistGradientBoosting,2024-12-23,0
SKU10093,5,2025-01-27,2025-02-02,32.05044371154524,HistGradientBoosting,2024-12-23,0
SKU10094,5,2025-01-27,2025-02-02,184.47337210633958,HistGradientBoosting,2024-12-23,0
SKU10095,5,2025-01-27,2025-02-02,28.434235939742738,HistGradientBoosting,2024-12-23,0
SKU10096,5,2025-01-27,2025-02-02,180.24513819879297,HistGradientBoosting,2024-12-23,0
SKU10097,5,2025-01-27,2025-02-02,15.173411129138934,HistGradientBoosting,2024-12-23,0
SKU10098,5,2025-01-27,2025-02-02,25.284186099797406,HistGradientBoosting,2024-12-23,0
SKU10099,5,2025-01-27,2025-02-02,111.81311654339775,HistGradientBoosting,2024-12-23,0
SKU10100,5,2025-01-27,2025-02-02,1941.7570538601515,HistGradientBoosting,2024-12-23,0
SKU10101,5,2025-01-27,2025-02-02,234.12711348444884,HistGradientBoosting,2024-12-23,0
SKU10102,5,2025-01-27,2025-02-02,85.71534425291726,HistGradientBoosting,2024-12-23,0
SKU10103,5,2025-01-27,2025-02-02,265.0716434790141,HistGradientBoosting,2024-12-23,0
SKU10104,5,2025-01-27,2025-02-02,13.224601333256441,HistGradientBoosting,2024-12-23,0
SKU10105,5,2025-01-27,2025-02-02,538.2870461078453,HistGradientBoosting,2024-12-23,0
SKU10106,5,2025-01-27,2025-02-02,54.696966515385746,HistGradientBoosting,2024-12-23,0
SKU10107,5,2025-01-27,2025-02-02,123.21536000042921,HistGradientBoosting,2024-12-23,0
SKU10108,5,2025-01-27,2025-02-02,188.3449236763096,HistGradientBoosting,2024-12-23,0
SKU10109,5,2025-01-27,2025-02-02,115.1536929359356,HistGradientBoosting,2024-12-23,0
SKU10110,5,2025-01-27,2025-02-02,71.92124379684682,HistGradientBoosting,2024-12-23,0
SKU10111,5,2025-01-27,2025-02-02,62.697803730929444,HistGradientBoosting,2024-12-23,0
SKU10112,5,2025-01-27,2025-02-02,193.49893220780658,HistGradientBoosting,2024-12-23,0
SKU10113,5,2025-01-27,2025-02-02,22.695587975468502,HistGradientBoosting,2024-12-23,0
SKU10114,5,2025-01-27,2025-02-02,506.23224546806625,HistGradientBoosting,2024-12-23,0
SKU10115,5,2025-01-27,2025-02-02,127.68610292334505,HistGradientBoosting,2024-12-23,0
SKU10116,5,2025-01-27,2025-02-02,18.843678472121272,HistGradientBoosting,2024-12-23,0
SKU10117,5,2025-01-27,2025-02-02,213.60282409552335,HistGradientBoosting,2024-12-23,0
SKU10118,5,2025-01-27,2025-02-02,82.9358302664181,HistGradientBoosting,2024-12-23,0
SKU10119,5,2025-01-27,2025-02-02,113.88984808858976,HistGradientBoosting,2024-12-23,0
SKU10120,5,2025-01-27,2025-02-02,163.10297681497534,HistGradientBoosting,2024-12-23,0
SKU10121,5,2025-01-27,2025-02-02,17.39585814042493,HistGradientBoosting,2024-12-23,0
SKU10122,5,2025-01-27,2025-02-02,66.96060029305053,HistGradientBoosting,2024-12-23,0
SKU10123,5,2025-01-27,2025-02-02,346.49879541314226,HistGradientBoosting,2024-12-23,0
SKU10124,5,2025-01-27,2025-02-02,31.19942020747093,HistGradientBoosting,2024-12-23,0
SKU10125,5,2025-01-27,2025-02-02,63.89198013246185,HistGradientBoosting,2024-12-23,0
SKU10126,5,2025-01-27,2025-02-02,50.93106248710509,HistGradientBoosting,2024-12-23,0
SKU10127,5,2025-01-27,2025-02-02,52.04822410674313,HistGradientBoosting,2024-12-23,0
SKU10128,5,2025-01-27,2025-02-02,59.42001155512067,HistGradientBoosting,2024-12-23,0
SKU10129,5,2025-01-27,2025-02-02,61.46326658731482,HistGradientBoosting,2024-12-23,0
SKU10130,5,2025-01-27,2025-02-02,22.778846955648483,HistGradientBoosting,2024-12-23,0
SKU10131,5,2025-01-27,2025-02-02,113.13618601814613,HistGradientBoosting,2024-12-23,0
SKU10132,5,2025-01-27,2025-02-02,11.903208511482365,HistGradientBoosting,2024-12-23,0
SKU10133,5,2025-01-27,2025-02-02,19.82590705284145,HistGradientBoosting,2024-12-23,0
SKU10134,5,2025-01-27,2025-02-02,14.09416565876086,HistGradientBoosting,2024-12-23,0
SKU10135,5,2025-01-27,2025-02-02,15.152041095534782,HistGradientBoosting,2024-12-23,0
SKU10136,5,2025-01-27,2025-02-02,58.804140776112476,HistGradientBoosting,2024-12-23,0
SKU10137,5,2025-01-27,2025-02-02,79.48633821926592,HistGradientBoosting,2024-12-23,0
SKU10138,5,2025-01-27,2025-02-02,160.20368106165625,HistGradientBoosting,2024-12-23,0
SKU10139,5,2025-01-27,2025-02-02,23.540758062422746,HistGradientBoosting,2024-12-23,0
SKU10140,5,2025-01-27,2025-02-02,230.06847108612058,HistGradientBoosting,2024-12-23,0
SKU10141,5,2025-01-27,2025-02-02,165.37180024094823,HistGradientBoosting,2024-12-23,0
SKU10142,5,2025-01-27,2025-02-02,26.69508200830915,HistGradientBoosting,2024-12-23,0
SKU10143,5,2025-01-27,2025-02-02,303.2493197765985,HistGradientBoosting,2024-12-23,0
SKU10144,5,2025-01-27,2025-02-02,892.0807759020742,HistGradientBoosting,2024-12-23,0
SKU10145,5,2025-01-27,2025-02-02,21.143273441529082,HistGradientBoosting,2024-12-23,0
SKU10146,5,2025-01-27,2025-02-02,46.085258373750094,HistGradientBoosting,2024-12-23,0
SKU10147,5,2025-01-27,2025-02-02,247.21556603273143,HistGradientBoosting,2024-12-23,0
SKU10148,5,2025-01-27,2025-02-02,137.93541030041837,HistGradientBoosting,2024-12-23,0
SKU10149,5,2025-01-27,2025-02-02,14.823337199273718,HistGradientBoosting,2024-12-23,0
SKU10000,6,2025-02-03,2025-02-09,122.27275637104376,HistGradientBoosting,2024-12-23,0
SKU10001,6,2025-02-03,2025-02-09,53.10482701216454,HistGradientBoosting,2024-12-23,0
SKU10002,6,2025-02-03,2025-02-09,176.25654140582435,HistGradientBoosting,2024-12-23,0
SKU10003,6,2025-02-03,2025-02-09,142.63427906204427,HistGradientBoosting,2024-12-23,0
SKU10004,6,2025-02-03,2025-02-09,21.034274846126735,HistGradientBoosting,2024-12-23,0
SKU10005,6,2025-02-03,2025-02-09,17.386240595893376,HistGradientBoosting,2024-12-23,0
SKU10006,6,2025-02-03,2025-02-09,74.54043870146077,HistGradientBoosting,2024-12-23,0
SKU10007,6,2025-02-03,2025-02-09,53.413791882460195,HistGradientBoosting,2024-12-23,0
SKU10008,6,2025-02-03,2025-02-09,29.289423083054235,HistGradientBoosting,2024-12-23,0
SKU10009,6,2025-02-03,2025-02-09,59.67577626956539,HistGradientBoosting,2024-12-23,0
SKU10010,6,2025-02-03,2025-02-09,43.421580156917074,HistGradientBoosting,2024-12-23,0
SKU10011,6,2025-02-03,2025-02-09,67.24645783615269,HistGradientBoosting,2024-12-23,0
SKU10012,6,2025-02-03,2025-02-09,44.034427020645026,HistGradientBoosting,2024-12-23,0
SKU10013,6,2025-02-03,2025-02-09,88.78309318534032,HistGradientBoosting,2024-12-23,0
SKU10014,6,2025-02-03,2025-02-09,61.426957948099194,HistGradientBoosting,2024-12-23,0
SKU10015,6,2025-02-03,2025-02-09,115.36487423678756,HistGradientBoosting,2024-12-23,0
SKU10016,6,2025-02-03,2025-02-09,18.072656021707054,HistGradientBoosting,2024-12-23,0
SKU10017,6,2025-02-03,2025-02-09,129.7127528065633,HistGradientBoosting,2024-12-23,0
SKU10018,6,2025-02-03,2025-02-09,63.055570057715535,HistGradientBoosting,2024-12-23,0
SKU10019,6,2025-02-03,2025-02-09,204.9388091879164,HistGradientBoosting,2024-12-23,0
SKU10020,6,2025-02-03,2025-02-09,54.6559959097627,HistGradientBoosting,2024-12-23,0
SKU10021,6,2025-02-03,2025-02-09,485.0070324796365,HistGradientBoosting,2024-12-23,0
SKU10022,6,2025-02-03,2025-02-09,80.30049956661396,HistGradientBoosting,2024-12-23,0
SKU10023,6,2025-02-03,2025-02-09,15.090257698919482,HistGradientBoosting,2024-12-23,0
SKU10024,6,2025-02-03,2025-02-09,139.7706773540957,HistGradientBoosting,2024-12-23,0
SKU10025,6,2025-02-03,2025-02-09,28.730474229441306,HistGradientBoosting,2024-12-23,0
SKU10026,6,2025-02-03,2025-02-09,41.055527287659636,HistGradientBoosting,2024-12-23,0
SKU10027,6,2025-02-03,2025-02-09,49.13502840475856,HistGradientBoosting,2024-12-23,0
SKU10028,6,2025-02-03,2025-02-09,92.82994905322253,HistGradientBoosting,2024-12-23,0
SKU10029,6,2025-02-03,2025-02-09,67.87039832735186,HistGradientBoosting,2024-12-23,0
SKU10030,6,2025-02-03,2025-02-09,35.897172729427275,HistGradientBoosting,2024-12-23,0
SKU10031,6,2025-02-03,2025-02-09,228.05855596494118,HistGradientBoosting,2024-12-23,0
SKU10032,6,2025-02-03,2025-02-09,35.90361411731462,HistGradientBoosting,2024-12-23,0
SKU10033,6,2025-02-03,2025-02-09,25.32038681599665,HistGradientBoosting,2024-12-23,0
SKU10034,6,2025-02-03,2025-02-09,43.86591341074387,HistGradientBoosting,2024-12-23,0
SKU10035,6,2025-02-03,2025-02-09,14.322510480711582,HistGradientBoosting,2024-12-23,0
SKU10036,6,2025-02-03,2025-02-09,68.88957434906227,HistGradientBoosting,2024-12-23,0
SKU10037,6,2025-02-03,2025-02-09,115.56286620523284,HistGradientBoosting,2024-12-23,0
SKU10038,6,2025-02-03,2025-02-09,68.33079917616293,HistGradientBoosting,2024-12-23,0
SKU10039,6,2025-02-03,2025-02-09,20.689398490544527,HistGradientBoosting,2024-12-23,0
SKU10040,6,2025-02-03,2025-02-09,56.316379312582875,HistGradientBoosting,2024-12-23,0
SKU10041,6,2025-02-03,2025-02-09,14.5342062685273,HistGradientBoosting,2024-12-23,0
SKU10042,6,2025-02-03,2025-02-09,175.66443770305742,HistGradientBoosting,2024-12-23,0
SKU10043,6,2025-02-03,2025-02-09,17.937217150451726,HistGradientBoosting,2024-12-23,0
SKU10044,6,2025-02-03,2025-02-09,73.12172640179301,HistGradientBoosting,2024-12-23,0
SKU10045,6,2025-02-03,2025-02-09,622.1647062246118,HistGradientBoosting,2024-12-23,0
SKU10046,6,2025-02-03,2025-02-09,76.44873512555444,HistGradientBoosting,2024-12-23,0
SKU10047,6,2025-02-03,2025-02-09,235.7867635695415,HistGradientBoosting,2024-12-23,0
SKU10048,6,2025-02-03,2025-02-09,25.23467136398891,HistGradientBoosting,2024-12-23,0
SKU10049,6,2025-02-03,2025-02-09,117.20276950629658,HistGradientBoosting,2024-12-23,0
SKU10050,6,2025-02-03,2025-02-09,56.499255031024404,HistGradientBoosting,2024-12-23,0
SKU10051,6,2025-02-03,2025-02-09,112.94154546772617,HistGradientBoosting,2024-12-23,0
SKU10052,6,2025-02-03,2025-02-09,14.097976259179983,HistGradientBoosting,2024-12-23,0
SKU10053,6,2025-02-03,2025-02-09,16.933384616062124,HistGradientBoosting,2024-12-23,0
SKU10054,6,2025-02-03,2025-02-09,39.045445593134005,HistGradientBoosting,2024-12-23,0
SKU10055,6,2025-02-03,2025-02-09,118.25280303731348,HistGradientBoosting,2024-12-23,0
SKU10056,6,2025-02-03,2025-02-09,194.62080424227037,HistGradientBoosting,2024-12-23,0
SKU10057,6,2025-02-03,2025-02-09,187.16866843374783,HistGradientBoosting,2024-12-23,0
SKU10058,6,2025-02-03,2025-02-09,19.00036773847018,HistGradientBoosting,2024-12-23,0
SKU10059,6,2025-02-03,2025-02-09,199.8555950883209,HistGradientBoosting,2024-12-23,0
SKU10060,6,2025-02-03,2025-02-09,66.65616701924708,HistGradientBoosting,2024-12-23,0
SKU10061,6,2025-02-03,2025-02-09,49.36410308987764,HistGradientBoosting,2024-12-23,0
SKU10062,6,2025-02-03,2025-02-09,11.230558053906343,HistGradientBoosting,2024-12-23,0
SKU10063,6,2025-02-03,2025-02-09,101.88104655839541,HistGradientBoosting,2024-12-23,0
SKU10064,6,2025-02-03,2025-02-09,22.726610773704277,HistGradientBoosting,2024-12-23,0
SKU10065,6,2025-02-03,2025-02-09,99.4277399603494,HistGradientBoosting,2024-12-23,0
SKU10066,6,2025-02-03,2025-02-09,205.16064406843782,HistGradientBoosting,2024-12-23,0
SKU10067,6,2025-02-03,2025-02-09,16.16849455170608,HistGradientBoosting,2024-12-23,0
SKU10068,6,2025-02-03,2025-02-09,58.27878717710706,HistGradientBoosting,2024-12-23,0
SKU10069,6,2025-02-03,2025-02-09,22.67842666363949,HistGradientBoosting,2024-12-23,0
SKU10070,6,2025-02-03,2025-02-09,49.76934095099743,HistGradientBoosting,2024-12-23,0
SKU10071,6,2025-02-03,2025-02-09,60.93854873248319,HistGradientBoosting,2024-12-23,0
SKU10072,6,2025-02-03,2025-02-09,30.707276305480207,HistGradientBoosting,2024-12-23,0
SKU10073,6,2025-02-03,2025-02-09,102.31779896387525,HistGradientBoosting,2024-12-23,0
SKU10074,6,2025-02-03,2025-02-09,118.85002910349995,HistGradientBoosting,2024-12-23,0
SKU10075,6,2025-02-03,2025-02-09,68.43207191715678,HistGradientBoosting,2024-12-23,0
SKU10076,6,2025-02-03,2025-02-09,136.0264185721313,HistGradientBoosting,2024-12-23,0
SKU10077,6,2025-02-03,2025-02-09,89.27047433986033,HistGradientBoosting,2024-12-23,0
SKU10078,6,2025-02-03,2025-02-09,59.24200622431312,HistGradientBoosting,2024-12-23,0
SKU10079,6,2025-02-03,2025-02-09,65.74141406774898,HistGradientBoosting,2024-12-23,0
SKU10080,6,2025-02-03,2025-02-09,46.17145745693134,HistGradientBoosting,2024-12-23,0
SKU10081,6,2025-02-03,2025-02-09,48.25393425488168,HistGradientBoosting,2024-12-23,0
SKU10082,6,2025-02-03,2025-02-09,215.80030276007625,HistGradientBoosting,2024-12-23,0
SKU10083,6,2025-02-03,2025-02-09,90.82914365673479,HistGradientBoosting,2024-12-23,0
SKU10084,6,2025-02-03,2025-02-09,23.049567086116816,HistGradientBoosting,2024-12-23,0
SKU10085,6,2025-02-03,2025-02-09,83.96108187321444,HistGradientBoosting,2024-12-23,0
SKU10086,6,2025-02-03,2025-02-09,37.664982519429515,HistGradientBoosting,2024-12-23,0
SKU10087,6,2025-02-03,2025-02-09,259.0932967803568,HistGradientBoosting,2024-12-23,0
SKU10088,6,2025-02-03,2025-02-09,16.77539918833084,HistGradientBoosting,2024-12-23,0
SKU10089,6,2025-02-03,2025-02-09,36.4704451429539,HistGradientBoosting,2024-12-23,0
SKU10090,6,2025-02-03,2025-02-09,34.861751091080535,HistGradientBoosting,2024-12-23,0
SKU10091,6,2025-02-03,2025-02-09,60.02448986869086,HistGradientBoosting,2024-12-23,0
SKU10092,6,2025-02-03,2025-02-09,193.79146366021394,HistGradientBoosting,2024-12-23,0
SKU10093,6,2025-02-03,2025-02-09,27.5159990601239,HistGradientBoosting,2024-12-23,0
SKU10094,6,2025-02-03,2025-02-09,171.90575530030875,HistGradientBoosting,2024-12-23,0
SKU10095,6,2025-02-03,2025-02-09,29.8762533412168,HistGradientBoosting,2024-12-23,0
SKU10096,6,2025-02-03,2025-02-09,186.52298260341692,HistGradientBoosting,2024-12-23,0
SKU10097,6,2025-02-03,2025-02-09,17.36370595224363,HistGradientBoosting,2024-12-23,0
SKU10098,6,2025-02-03,2025-02-09,23.921462749890075,HistGradientBoosting,2024-12-23,0
SKU10099,6,2025-02-03,2025-02-09,96.10387001349967,HistGradientBoosting,2024-12-23,0
SKU10100,6,2025-02-03,2025-02-09,1956.4567195430645,HistGradientBoosting,2024-12-23,0
